Date,asset,sell_ratio_svm,outlier_flag_svm
2025-08-18,Naver,0.4,1
2025-08-19,Naver,0.4,1
2025-08-20,Naver,0.4,1
2025-08-21,Naver,0.4,1
2025-06-04,Naver,0.3888888888888889,1
2025-06-05,Naver,0.3888888888888889,1
2025-06-09,Naver,0.3888888888888889,1
2025-06-10,Naver,0.3888888888888889,1
2025-06-11,Naver,0.3888888888888889,1
2025-06-12,Naver,0.3888888888888889,1
2025-06-13,Naver,0.3888888888888889,1
2025-06-16,Naver,0.3888888888888889,1
2025-06-17,Naver,0.3888888888888889,1
2025-06-18,Naver,0.3888888888888889,1
2025-06-19,Naver,0.3888888888888889,1
2025-06-20,Naver,0.3888888888888889,1
2025-06-23,Naver,0.3888888888888889,1
2025-06-24,Naver,0.3888888888888889,1
2025-06-25,Naver,0.3888888888888889,1
2025-06-26,Naver,0.3888888888888889,1
2025-06-27,Naver,0.3888888888888889,1
2025-06-30,Naver,0.3888888888888889,1
2025-07-01,Naver,0.3888888888888889,1
2025-07-02,Naver,0.3888888888888889,1
2025-07-03,Naver,0.3888888888888889,1
2025-07-04,Naver,0.3888888888888889,1
2025-07-07,Naver,0.3888888888888889,1
2025-07-08,Naver,0.3888888888888889,1
2025-07-09,Naver,0.3888888888888889,1
2025-07-10,Naver,0.3888888888888889,1
2025-07-11,Naver,0.3888888888888889,1
2025-07-14,Naver,0.3888888888888889,1
2025-07-15,Naver,0.3888888888888889,1
2025-07-16,Naver,0.3888888888888889,1
2025-07-17,Naver,0.3888888888888889,1
2025-07-18,Naver,0.3888888888888889,1
2025-07-21,Naver,0.3888888888888889,1
2025-07-22,Naver,0.3888888888888889,1
2025-07-23,Naver,0.3888888888888889,1
2025-07-24,Naver,0.3888888888888889,1
2025-07-25,Naver,0.3888888888888889,1
2025-07-28,Naver,0.3888888888888889,1
2025-07-29,Naver,0.3888888888888889,1
2025-07-30,Naver,0.3888888888888889,1
2025-07-31,Naver,0.3888888888888889,1
2025-08-01,Naver,0.3888888888888889,1
2025-08-04,Naver,0.3888888888888889,1
2025-08-05,Naver,0.3888888888888889,1
2025-08-06,Naver,0.3888888888888889,1
2025-08-07,Naver,0.3888888888888889,1
2025-08-08,Naver,0.3888888888888889,1
2025-08-11,Naver,0.3888888888888889,1
2025-08-12,Naver,0.3888888888888889,1
2025-08-13,Naver,0.3888888888888889,1
2025-08-14,Naver,0.3888888888888889,1
2025-08-18,Naver,0.3888888888888889,1
2025-08-19,Naver,0.3888888888888889,1
2025-08-20,Naver,0.3888888888888889,1
2025-08-21,Naver,0.3888888888888889,1
2025-06-04,Naver,0.3783783783783784,1
2025-06-05,Naver,0.3783783783783784,1
2025-06-09,Naver,0.3783783783783784,1
2025-06-10,Naver,0.3783783783783784,1
2025-06-11,Naver,0.3783783783783784,1
2025-06-12,Naver,0.3783783783783784,1
2025-06-13,Naver,0.3783783783783784,1
2025-06-16,Naver,0.3783783783783784,1
2025-06-17,Naver,0.3783783783783784,1
2025-06-18,Naver,0.3783783783783784,1
2025-06-19,Naver,0.3783783783783784,1
2025-06-20,Naver,0.3783783783783784,1
2025-06-23,Naver,0.3783783783783784,1
2025-06-24,Naver,0.3783783783783784,1
2025-06-25,Naver,0.3783783783783784,1
2025-06-26,Naver,0.3783783783783784,1
2025-06-27,Naver,0.3783783783783784,1
2025-06-30,Naver,0.3783783783783784,1
2025-07-01,Naver,0.3783783783783784,1
2025-07-02,Naver,0.3783783783783784,1
2025-07-03,Naver,0.3783783783783784,1
2025-07-04,Naver,0.3783783783783784,1
2025-07-07,Naver,0.3783783783783784,1
2025-07-08,Naver,0.3783783783783784,1
2025-07-09,Naver,0.3783783783783784,1
2025-07-10,Naver,0.3783783783783784,1
2025-07-11,Naver,0.3783783783783784,1
2025-07-14,Naver,0.3783783783783784,1
2025-07-15,Naver,0.3783783783783784,1
2025-07-16,Naver,0.3783783783783784,1
2025-07-17,Naver,0.3783783783783784,1
2025-07-18,Naver,0.3783783783783784,1
2025-07-21,Naver,0.3783783783783784,1
2025-07-22,Naver,0.3783783783783784,1
2025-07-23,Naver,0.3783783783783784,1
2025-07-24,Naver,0.3783783783783784,1
2025-07-25,Naver,0.3783783783783784,1
2025-07-28,Naver,0.3783783783783784,1
2025-07-29,Naver,0.3783783783783784,1
2025-07-30,Naver,0.3783783783783784,1
2025-07-31,Naver,0.3783783783783784,1
2025-08-01,Naver,0.3783783783783784,1
2025-08-04,Naver,0.3783783783783784,1
2025-08-05,Naver,0.3783783783783784,1
2025-08-06,Naver,0.3783783783783784,1
2025-08-07,Naver,0.3783783783783784,1
2025-08-08,Naver,0.3783783783783784,1
2025-08-11,Naver,0.3783783783783784,1
2025-08-12,Naver,0.3783783783783784,1
2025-08-13,Naver,0.3783783783783784,1
2025-08-14,Naver,0.3783783783783784,1
2025-08-18,Naver,0.3783783783783784,1
2025-08-19,Naver,0.3783783783783784,1
2025-08-20,Naver,0.3783783783783784,1
2025-08-21,Naver,0.3783783783783784,1
2025-06-04,Naver,0.3684210526315789,1
2025-06-05,Naver,0.3684210526315789,1
2025-06-09,Naver,0.3684210526315789,1
2025-06-10,Naver,0.3684210526315789,1
2025-06-11,Naver,0.3684210526315789,1
2025-06-12,Naver,0.3684210526315789,1
2025-06-13,Naver,0.3684210526315789,1
2025-06-16,Naver,0.3684210526315789,1
2025-06-17,Naver,0.3684210526315789,1
2025-06-18,Naver,0.3684210526315789,1
2025-06-19,Naver,0.3684210526315789,1
2025-06-20,Naver,0.3684210526315789,1
2025-06-23,Naver,0.3684210526315789,1
2025-06-24,Naver,0.3684210526315789,1
2025-06-25,Naver,0.3684210526315789,1
2025-06-26,Naver,0.3684210526315789,1
2025-06-27,Naver,0.3684210526315789,1
2025-06-30,Naver,0.3684210526315789,1
2025-07-01,Naver,0.3684210526315789,1
2025-07-02,Naver,0.3684210526315789,1
2025-07-03,Naver,0.3684210526315789,1
2025-07-04,Naver,0.3684210526315789,1
2025-07-07,Naver,0.3684210526315789,1
2025-07-08,Naver,0.3684210526315789,1
2025-07-09,Naver,0.3684210526315789,1
2025-07-10,Naver,0.3684210526315789,1
2025-07-11,Naver,0.3684210526315789,1
2025-07-14,Naver,0.3684210526315789,1
2025-07-15,Naver,0.3684210526315789,1
2025-07-16,Naver,0.3684210526315789,1
2025-07-17,Naver,0.3684210526315789,1
2025-07-18,Naver,0.3684210526315789,1
2025-07-21,Naver,0.3684210526315789,1
2025-07-22,Naver,0.3684210526315789,1
2025-07-23,Naver,0.3684210526315789,1
2025-07-24,Naver,0.3684210526315789,1
2025-07-25,Naver,0.3684210526315789,1
2025-07-28,Naver,0.3684210526315789,1
2025-07-29,Naver,0.3684210526315789,1
2025-07-30,Naver,0.3684210526315789,1
2025-07-31,Naver,0.3684210526315789,1
2025-08-01,Naver,0.3684210526315789,1
2025-08-04,Naver,0.3684210526315789,1
2025-08-05,Naver,0.3684210526315789,1
2025-08-06,Naver,0.3684210526315789,1
2025-08-07,Naver,0.3684210526315789,1
2025-08-08,Naver,0.3684210526315789,1
2025-08-11,Naver,0.3684210526315789,1
2025-08-12,Naver,0.3684210526315789,1
2025-08-13,Naver,0.3684210526315789,1
2025-08-14,Naver,0.3684210526315789,1
2025-08-18,Naver,0.3684210526315789,1
2025-08-19,Naver,0.3684210526315789,1
2025-08-20,Naver,0.3684210526315789,1
2025-08-21,Naver,0.3684210526315789,1
2025-06-04,Naver,0.358974358974359,1
2025-06-05,Naver,0.358974358974359,1
2025-06-09,Naver,0.358974358974359,1
2025-06-10,Naver,0.358974358974359,1
2025-06-11,Naver,0.358974358974359,1
2025-06-12,Naver,0.358974358974359,1
2025-06-13,Naver,0.358974358974359,1
2025-06-16,Naver,0.358974358974359,1
2025-06-17,Naver,0.358974358974359,1
2025-06-18,Naver,0.358974358974359,1
2025-06-19,Naver,0.358974358974359,1
2025-06-20,Naver,0.358974358974359,1
2025-06-23,Naver,0.358974358974359,1
2025-06-24,Naver,0.358974358974359,1
2025-06-25,Naver,0.358974358974359,1
2025-06-26,Naver,0.358974358974359,1
2025-06-27,Naver,0.358974358974359,1
2025-06-30,Naver,0.358974358974359,1
2025-07-01,Naver,0.358974358974359,1
2025-07-02,Naver,0.358974358974359,1
2025-07-03,Naver,0.358974358974359,1
2025-07-04,Naver,0.358974358974359,1
2025-07-07,Naver,0.358974358974359,1
2025-07-08,Naver,0.358974358974359,1
2025-07-09,Naver,0.358974358974359,1
2025-07-10,Naver,0.358974358974359,1
2025-07-11,Naver,0.358974358974359,1
2025-07-14,Naver,0.358974358974359,1
2025-07-15,Naver,0.358974358974359,1
2025-07-16,Naver,0.358974358974359,1
2025-07-17,Naver,0.358974358974359,1
2025-07-18,Naver,0.358974358974359,1
2025-07-21,Naver,0.358974358974359,1
2025-07-22,Naver,0.358974358974359,1
2025-07-23,Naver,0.358974358974359,1
2025-07-24,Naver,0.358974358974359,1
2025-07-25,Naver,0.358974358974359,1
2025-07-28,Naver,0.358974358974359,1
2025-07-29,Naver,0.358974358974359,1
2025-07-30,Naver,0.358974358974359,1
2025-07-31,Naver,0.358974358974359,1
2025-08-01,Naver,0.358974358974359,1
2025-08-04,Naver,0.358974358974359,1
2025-08-05,Naver,0.358974358974359,1
2025-08-06,Naver,0.358974358974359,1
2025-08-07,Naver,0.358974358974359,1
2025-08-08,Naver,0.358974358974359,1
2025-08-11,Naver,0.358974358974359,1
2025-08-12,Naver,0.358974358974359,1
2025-08-13,Naver,0.358974358974359,1
2025-08-14,Naver,0.358974358974359,1
2025-08-18,Naver,0.358974358974359,1
2025-08-19,Naver,0.358974358974359,1
2025-08-20,Naver,0.358974358974359,1
2025-08-21,Naver,0.358974358974359,1
2025-06-04,Naver,0.35,1
2025-06-05,Naver,0.35,1
2025-06-09,Naver,0.35,1
2025-06-10,Naver,0.35,1
2025-06-11,Naver,0.35,1
2025-06-12,Naver,0.35,1
2025-06-13,Naver,0.35,1
2025-06-16,Naver,0.35,1
2025-06-17,Naver,0.35,1
2025-06-18,Naver,0.35,1
2025-06-19,Naver,0.35,1
2025-06-20,Naver,0.35,1
2025-06-23,Naver,0.35,1
2025-06-24,Naver,0.35,1
2025-06-25,Naver,0.35,1
2025-06-26,Naver,0.35,1
2025-06-27,Naver,0.35,1
2025-06-30,Naver,0.35,1
2025-07-01,Naver,0.35,1
2025-07-02,Naver,0.35,1
2025-07-03,Naver,0.35,1
2025-07-04,Naver,0.35,1
2025-07-07,Naver,0.35,1
2025-07-08,Naver,0.35,1
2025-07-09,Naver,0.35,1
2025-07-10,Naver,0.35,1
2025-07-11,Naver,0.35,1
2025-07-14,Naver,0.35,1
2025-07-15,Naver,0.35,1
2025-07-16,Naver,0.35,1
2025-07-17,Naver,0.35,1
2025-07-18,Naver,0.35,1
2025-07-21,Naver,0.35,1
2025-07-22,Naver,0.35,1
2025-07-23,Naver,0.35,1
2025-07-24,Naver,0.35,1
2025-07-25,Naver,0.35,1
2025-07-28,Naver,0.35,1
2025-07-29,Naver,0.35,1
2025-07-30,Naver,0.35,1
2025-07-31,Naver,0.35,1
2025-08-01,Naver,0.35,1
2025-08-04,Naver,0.35,1
2025-08-05,Naver,0.35,1
2025-08-06,Naver,0.35,1
2025-08-07,Naver,0.35,1
2025-08-08,Naver,0.35,1
2025-08-11,Naver,0.35,1
2025-08-12,Naver,0.35,1
2025-08-13,Naver,0.35,1
2025-08-14,Naver,0.35,1
2025-08-18,Naver,0.35,1
2025-08-19,Naver,0.35,1
2025-08-20,Naver,0.35,1
2025-08-21,Naver,0.35,1
2025-06-04,Naver,0.34146341463414637,1
2025-06-05,Naver,0.34146341463414637,1
2025-06-09,Naver,0.34146341463414637,1
2025-06-10,Naver,0.34146341463414637,1
2025-06-11,Naver,0.34146341463414637,1
2025-06-12,Naver,0.34146341463414637,1
2025-06-13,Naver,0.34146341463414637,1
2025-06-16,Naver,0.34146341463414637,1
2025-06-17,Naver,0.34146341463414637,1
2025-06-18,Naver,0.34146341463414637,1
2025-06-19,Naver,0.34146341463414637,1
2025-06-20,Naver,0.34146341463414637,1
2025-06-23,Naver,0.34146341463414637,1
2025-06-24,Naver,0.34146341463414637,1
2025-06-25,Naver,0.34146341463414637,1
2025-06-26,Naver,0.34146341463414637,1
2025-06-27,Naver,0.34146341463414637,1
2025-06-30,Naver,0.34146341463414637,1
2025-07-01,Naver,0.34146341463414637,1
2025-07-02,Naver,0.34146341463414637,1
2025-07-03,Naver,0.34146341463414637,1
2025-07-04,Naver,0.34146341463414637,1
2025-07-07,Naver,0.34146341463414637,1
2025-07-08,Naver,0.34146341463414637,1
2025-07-09,Naver,0.34146341463414637,1
2025-07-10,Naver,0.34146341463414637,1
2025-07-11,Naver,0.34146341463414637,1
2025-07-14,Naver,0.34146341463414637,1
2025-07-15,Naver,0.34146341463414637,1
2025-07-16,Naver,0.34146341463414637,1
2025-07-17,Naver,0.34146341463414637,1
2025-07-18,Naver,0.34146341463414637,1
2025-07-21,Naver,0.34146341463414637,1
2025-07-22,Naver,0.34146341463414637,1
2025-07-23,Naver,0.34146341463414637,1
2025-07-24,Naver,0.34146341463414637,1
2025-07-25,Naver,0.34146341463414637,1
2025-07-28,Naver,0.34146341463414637,1
2025-07-29,Naver,0.34146341463414637,1
2025-07-30,Naver,0.34146341463414637,1
2025-07-31,Naver,0.34146341463414637,1
2025-08-01,Naver,0.34146341463414637,1
2025-08-04,Naver,0.34146341463414637,1
2025-08-05,Naver,0.34146341463414637,1
2025-08-06,Naver,0.34146341463414637,1
2025-08-07,Naver,0.34146341463414637,1
2025-08-08,Naver,0.34146341463414637,1
2025-08-11,Naver,0.34146341463414637,1
2025-08-12,Naver,0.34146341463414637,1
2025-08-13,Naver,0.34146341463414637,1
2025-08-14,Naver,0.34146341463414637,1
2025-08-18,Naver,0.34146341463414637,1
2025-08-19,Naver,0.34146341463414637,1
2025-08-20,Naver,0.34146341463414637,1
2025-08-21,Naver,0.34146341463414637,1
2025-06-04,Naver,0.3333333333333333,1
2025-06-05,Naver,0.3333333333333333,1
2025-06-09,Naver,0.3333333333333333,1
2025-06-10,Naver,0.3333333333333333,1
2025-06-11,Naver,0.3333333333333333,1
2025-06-12,Naver,0.3333333333333333,1
2025-06-13,Naver,0.3333333333333333,1
2025-06-16,Naver,0.3333333333333333,1
2025-06-17,Naver,0.3333333333333333,1
2025-06-18,Naver,0.3333333333333333,1
2025-06-19,Naver,0.3333333333333333,1
2025-06-20,Naver,0.3333333333333333,1
2025-06-23,Naver,0.3333333333333333,1
2025-06-24,Naver,0.3333333333333333,1
2025-06-25,Naver,0.3333333333333333,1
2025-06-26,Naver,0.3333333333333333,1
2025-06-27,Naver,0.3333333333333333,1
2025-06-30,Naver,0.3333333333333333,1
2025-07-01,Naver,0.3333333333333333,1
2025-07-02,Naver,0.3333333333333333,1
2025-07-03,Naver,0.3333333333333333,1
2025-07-04,Naver,0.3333333333333333,1
2025-07-07,Naver,0.3333333333333333,1
2025-07-08,Naver,0.3333333333333333,1
2025-07-09,Naver,0.3333333333333333,1
2025-07-10,Naver,0.3333333333333333,1
2025-07-11,Naver,0.3333333333333333,1
2025-07-14,Naver,0.3333333333333333,1
2025-07-15,Naver,0.3333333333333333,1
2025-07-16,Naver,0.3333333333333333,1
2025-07-17,Naver,0.3333333333333333,1
2025-07-18,Naver,0.3333333333333333,1
2025-07-21,Naver,0.3333333333333333,1
2025-07-22,Naver,0.3333333333333333,1
2025-07-23,Naver,0.3333333333333333,1
2025-07-24,Naver,0.3333333333333333,1
2025-07-25,Naver,0.3333333333333333,1
2025-07-28,Naver,0.3333333333333333,1
2025-07-29,Naver,0.3333333333333333,1
2025-07-30,Naver,0.3333333333333333,1
2025-07-31,Naver,0.3333333333333333,1
2025-08-01,Naver,0.3333333333333333,1
2025-08-04,Naver,0.3333333333333333,1
2025-08-05,Naver,0.3333333333333333,1
2025-08-06,Naver,0.3333333333333333,1
2025-08-07,Naver,0.3333333333333333,1
2025-08-08,Naver,0.3333333333333333,1
2025-08-11,Naver,0.3333333333333333,1
2025-08-12,Naver,0.3333333333333333,1
2025-08-13,Naver,0.3333333333333333,1
2025-08-14,Naver,0.3333333333333333,1
2025-08-18,Naver,0.3333333333333333,1
2025-08-19,Naver,0.3333333333333333,1
2025-08-20,Naver,0.3333333333333333,1
2025-08-21,Naver,0.3333333333333333,1
2025-06-04,Naver,0.32558139534883723,1
2025-06-05,Naver,0.32558139534883723,1
2025-06-09,Naver,0.32558139534883723,1
2025-06-10,Naver,0.32558139534883723,1
2025-06-11,Naver,0.32558139534883723,1
2025-06-12,Naver,0.32558139534883723,1
2025-06-13,Naver,0.32558139534883723,1
2025-06-16,Naver,0.32558139534883723,1
2025-06-17,Naver,0.32558139534883723,1
2025-06-18,Naver,0.32558139534883723,1
2025-06-19,Naver,0.32558139534883723,1
2025-06-20,Naver,0.32558139534883723,1
2025-06-23,Naver,0.32558139534883723,1
2025-06-24,Naver,0.32558139534883723,1
2025-06-25,Naver,0.32558139534883723,1
2025-06-26,Naver,0.32558139534883723,1
2025-06-27,Naver,0.32558139534883723,1
2025-06-30,Naver,0.32558139534883723,1
2025-07-01,Naver,0.32558139534883723,1
2025-07-02,Naver,0.32558139534883723,1
2025-07-03,Naver,0.32558139534883723,1
2025-07-04,Naver,0.32558139534883723,1
2025-07-07,Naver,0.32558139534883723,1
2025-07-08,Naver,0.32558139534883723,1
2025-07-09,Naver,0.32558139534883723,1
2025-07-10,Naver,0.32558139534883723,1
2025-07-11,Naver,0.32558139534883723,1
2025-07-14,Naver,0.32558139534883723,1
2025-07-15,Naver,0.32558139534883723,1
2025-07-16,Naver,0.32558139534883723,1
2025-07-17,Naver,0.32558139534883723,1
2025-07-18,Naver,0.32558139534883723,1
2025-07-21,Naver,0.32558139534883723,1
2025-07-22,Naver,0.32558139534883723,1
2025-07-23,Naver,0.32558139534883723,1
2025-07-24,Naver,0.32558139534883723,1
2025-07-25,Naver,0.32558139534883723,1
2025-07-28,Naver,0.32558139534883723,1
2025-07-29,Naver,0.32558139534883723,1
2025-07-30,Naver,0.32558139534883723,1
2025-07-31,Naver,0.32558139534883723,1
2025-08-01,Naver,0.32558139534883723,1
2025-08-04,Naver,0.32558139534883723,1
2025-08-05,Naver,0.32558139534883723,1
2025-08-06,Naver,0.32558139534883723,1
2025-08-07,Naver,0.32558139534883723,1
2025-08-08,Naver,0.32558139534883723,1
2025-08-11,Naver,0.32558139534883723,1
2025-08-12,Naver,0.32558139534883723,1
2025-08-13,Naver,0.32558139534883723,1
2025-08-14,Naver,0.32558139534883723,1
2025-08-18,Naver,0.32558139534883723,1
2025-08-19,Naver,0.32558139534883723,1
2025-08-20,Naver,0.32558139534883723,1
2025-08-21,Naver,0.32558139534883723,1
2025-06-04,Naver,0.3181818181818182,1
2025-06-05,Naver,0.3181818181818182,1
2025-06-09,Naver,0.3181818181818182,1
2025-06-10,Naver,0.3181818181818182,1
2025-06-11,Naver,0.3181818181818182,1
2025-06-12,Naver,0.3181818181818182,1
2025-06-13,Naver,0.3181818181818182,1
2025-06-16,Naver,0.3181818181818182,1
2025-06-17,Naver,0.3181818181818182,1
2025-06-18,Naver,0.3181818181818182,1
2025-06-19,Naver,0.3181818181818182,1
2025-06-20,Naver,0.3181818181818182,1
2025-06-23,Naver,0.3181818181818182,1
2025-06-24,Naver,0.3181818181818182,1
2025-06-25,Naver,0.3181818181818182,1
2025-06-26,Naver,0.3181818181818182,1
2025-06-27,Naver,0.3181818181818182,1
2025-06-30,Naver,0.3181818181818182,1
2025-07-01,Naver,0.3181818181818182,1
2025-07-02,Naver,0.3181818181818182,1
2025-07-03,Naver,0.3181818181818182,1
2025-07-04,Naver,0.3181818181818182,1
2025-07-07,Naver,0.3181818181818182,1
2025-07-08,Naver,0.3181818181818182,1
2025-07-09,Naver,0.3181818181818182,1
2025-07-10,Naver,0.3181818181818182,1
2025-07-11,Naver,0.3181818181818182,1
2025-07-14,Naver,0.3181818181818182,1
2025-07-15,Naver,0.3181818181818182,1
2025-07-16,Naver,0.3181818181818182,1
2025-07-17,Naver,0.3181818181818182,1
2025-07-18,Naver,0.3181818181818182,1
2025-07-21,Naver,0.3181818181818182,1
2025-07-22,Naver,0.3181818181818182,1
2025-07-23,Naver,0.3181818181818182,1
2025-07-24,Naver,0.3181818181818182,1
2025-07-25,Naver,0.3181818181818182,1
2025-07-28,Naver,0.3181818181818182,1
2025-07-29,Naver,0.3181818181818182,1
2025-07-30,Naver,0.3181818181818182,1
2025-07-31,Naver,0.3181818181818182,1
2025-08-01,Naver,0.3181818181818182,1
2025-08-04,Naver,0.3181818181818182,1
2025-08-05,Naver,0.3181818181818182,1
2025-08-06,Naver,0.3181818181818182,1
2025-08-07,Naver,0.3181818181818182,1
2025-08-08,Naver,0.3181818181818182,1
2025-08-11,Naver,0.3181818181818182,1
2025-08-12,Naver,0.3181818181818182,1
2025-08-13,Naver,0.3181818181818182,1
2025-08-14,Naver,0.3181818181818182,1
2025-08-18,Naver,0.3181818181818182,1
2025-08-19,Naver,0.3181818181818182,1
2025-08-20,Naver,0.3181818181818182,1
2025-08-21,Naver,0.3181818181818182,1
2025-06-04,Naver,0.3111111111111111,1
2025-06-05,Naver,0.3111111111111111,1
2025-06-09,Naver,0.3111111111111111,1
2025-06-10,Naver,0.3111111111111111,1
2025-06-11,Naver,0.3111111111111111,1
2025-06-12,Naver,0.3111111111111111,1
2025-06-13,Naver,0.3111111111111111,1
2025-06-16,Naver,0.3111111111111111,1
2025-06-17,Naver,0.3111111111111111,1
2025-06-18,Naver,0.3111111111111111,1
2025-06-19,Naver,0.3111111111111111,1
2025-06-20,Naver,0.3111111111111111,1
2025-06-23,Naver,0.3111111111111111,1
2025-06-24,Naver,0.3111111111111111,1
2025-06-25,Naver,0.3111111111111111,1
2025-06-26,Naver,0.3111111111111111,1
2025-06-27,Naver,0.3111111111111111,1
2025-06-30,Naver,0.3111111111111111,1
2025-07-01,Naver,0.3111111111111111,1
2025-07-02,Naver,0.3111111111111111,1
2025-07-03,Naver,0.3111111111111111,1
2025-07-04,Naver,0.3111111111111111,1
2025-07-07,Naver,0.3111111111111111,1
2025-07-08,Naver,0.3111111111111111,1
2025-07-09,Naver,0.3111111111111111,1
2025-07-10,Naver,0.3111111111111111,1
2025-07-11,Naver,0.3111111111111111,1
2025-07-14,Naver,0.3111111111111111,1
2025-07-15,Naver,0.3111111111111111,1
2025-07-16,Naver,0.3111111111111111,1
2025-07-17,Naver,0.3111111111111111,1
2025-07-18,Naver,0.3111111111111111,1
2025-07-21,Naver,0.3111111111111111,1
2025-07-22,Naver,0.3111111111111111,1
2025-07-23,Naver,0.3111111111111111,1
2025-07-24,Naver,0.3111111111111111,1
2025-07-25,Naver,0.3111111111111111,1
2025-07-28,Naver,0.3111111111111111,1
2025-07-29,Naver,0.3111111111111111,1
2025-07-30,Naver,0.3111111111111111,1
2025-07-31,Naver,0.3111111111111111,1
2025-08-01,Naver,0.3111111111111111,1
2025-08-04,Naver,0.3111111111111111,1
2025-08-05,Naver,0.3111111111111111,1
2025-08-06,Naver,0.3111111111111111,1
2025-08-07,Naver,0.3111111111111111,1
2025-08-08,Naver,0.3111111111111111,1
2025-08-11,Naver,0.3111111111111111,1
2025-08-12,Naver,0.3111111111111111,1
2025-08-13,Naver,0.3111111111111111,1
2025-08-14,Naver,0.3111111111111111,1
2025-08-18,Naver,0.3111111111111111,1
2025-08-19,Naver,0.3111111111111111,1
2025-08-20,Naver,0.3111111111111111,1
2025-08-21,Naver,0.3111111111111111,1
2025-06-04,Naver,0.30434782608695654,1
2025-06-05,Naver,0.30434782608695654,1
2025-06-09,Naver,0.30434782608695654,1
2025-06-10,Naver,0.30434782608695654,1
2025-06-11,Naver,0.30434782608695654,1
2025-06-12,Naver,0.30434782608695654,1
2025-06-13,Naver,0.30434782608695654,1
2025-06-16,Naver,0.30434782608695654,1
2025-06-17,Naver,0.30434782608695654,1
2025-06-18,Naver,0.30434782608695654,1
2025-06-19,Naver,0.30434782608695654,1
2025-06-20,Naver,0.30434782608695654,1
2025-06-23,Naver,0.30434782608695654,1
2025-06-24,Naver,0.30434782608695654,1
2025-06-25,Naver,0.30434782608695654,1
2025-06-26,Naver,0.30434782608695654,1
2025-06-27,Naver,0.30434782608695654,1
2025-06-30,Naver,0.30434782608695654,1
2025-07-01,Naver,0.30434782608695654,1
2025-07-02,Naver,0.30434782608695654,1
2025-07-03,Naver,0.30434782608695654,1
2025-07-04,Naver,0.30434782608695654,1
2025-07-07,Naver,0.30434782608695654,1
2025-07-08,Naver,0.30434782608695654,1
2025-07-09,Naver,0.30434782608695654,1
2025-07-10,Naver,0.30434782608695654,1
2025-07-11,Naver,0.30434782608695654,1
2025-07-14,Naver,0.30434782608695654,1
2025-07-15,Naver,0.30434782608695654,1
2025-07-16,Naver,0.30434782608695654,1
2025-07-17,Naver,0.30434782608695654,1
2025-07-18,Naver,0.30434782608695654,1
2025-07-21,Naver,0.30434782608695654,1
2025-07-22,Naver,0.30434782608695654,1
2025-07-23,Naver,0.30434782608695654,1
2025-07-24,Naver,0.30434782608695654,1
2025-07-25,Naver,0.30434782608695654,1
2025-07-28,Naver,0.30434782608695654,1
2025-07-29,Naver,0.30434782608695654,1
2025-07-30,Naver,0.30434782608695654,1
2025-07-31,Naver,0.30434782608695654,1
2025-08-01,Naver,0.30434782608695654,1
2025-08-04,Naver,0.30434782608695654,1
2025-08-05,Naver,0.30434782608695654,1
2025-08-06,Naver,0.30434782608695654,1
2025-08-07,Naver,0.30434782608695654,1
2025-08-08,Naver,0.30434782608695654,1
2025-08-11,Naver,0.30434782608695654,1
2025-08-12,Naver,0.30434782608695654,1
2025-08-13,Naver,0.30434782608695654,1
2025-08-14,Naver,0.30434782608695654,1
2025-08-18,Naver,0.30434782608695654,1
2025-08-19,Naver,0.30434782608695654,1
2025-08-20,Naver,0.30434782608695654,1
2025-08-21,Naver,0.30434782608695654,1
2025-06-04,Naver,0.2978723404255319,1
2025-06-05,Naver,0.2978723404255319,1
2025-06-09,Naver,0.2978723404255319,1
2025-06-10,Naver,0.2978723404255319,1
2025-06-11,Naver,0.2978723404255319,1
2025-06-12,Naver,0.2978723404255319,1
2025-06-13,Naver,0.2978723404255319,1
2025-06-16,Naver,0.2978723404255319,1
2025-06-17,Naver,0.2978723404255319,1
2025-06-18,Naver,0.2978723404255319,1
2025-06-19,Naver,0.2978723404255319,1
2025-06-20,Naver,0.2978723404255319,1
2025-06-23,Naver,0.2978723404255319,1
2025-06-24,Naver,0.2978723404255319,1
2025-06-25,Naver,0.2978723404255319,1
2025-06-26,Naver,0.2978723404255319,1
2025-06-27,Naver,0.2978723404255319,1
2025-06-30,Naver,0.2978723404255319,1
2025-07-01,Naver,0.2978723404255319,1
2025-07-02,Naver,0.2978723404255319,1
2025-07-03,Naver,0.2978723404255319,1
2025-07-04,Naver,0.2978723404255319,1
2025-07-07,Naver,0.2978723404255319,1
2025-07-08,Naver,0.2978723404255319,1
2025-07-09,Naver,0.2978723404255319,1
2025-07-10,Naver,0.2978723404255319,1
2025-07-11,Naver,0.2978723404255319,1
2025-07-14,Naver,0.2978723404255319,1
2025-07-15,Naver,0.2978723404255319,1
2025-07-16,Naver,0.2978723404255319,1
2025-07-17,Naver,0.2978723404255319,1
2025-07-18,Naver,0.2978723404255319,1
2025-07-21,Naver,0.2978723404255319,1
2025-07-22,Naver,0.2978723404255319,1
2025-07-23,Naver,0.2978723404255319,1
2025-07-24,Naver,0.2978723404255319,1
2025-07-25,Naver,0.2978723404255319,1
2025-07-28,Naver,0.2978723404255319,1
2025-07-29,Naver,0.2978723404255319,1
2025-07-30,Naver,0.2978723404255319,1
2025-07-31,Naver,0.2978723404255319,1
2025-08-01,Naver,0.2978723404255319,1
